Time	Color	Edge	Label	
32	Blue	28;128	(28,128)
33	Blue	46;60	(46,60)
33	Blue	113;115	(113,115)
33	Blue	170;171	(170,171)
33	Blue	125;126	(125,126)
33	Blue	104;105	(104,105)
33	Blue	160;168	(160,168)
33	Blue	133;136	(133,136)
33	Blue	8;45	(8,45)
33	Blue	156;158	(156,158)
33	Blue	50;57	(50,57)
33	Blue	70;74	(70,74)
33	Blue	1;14	(1,14)
33	Blue	0;11	(0,11)
33	Blue	157;162	(157,162)
33	Blue	87;108	(87,108)
33	Blue	153;174	(153,174)
33	Blue	86;141	(86,141)
33	Blue	142;147	(142,147)
33	Blue	91;143	(91,143)
33	Blue	158;162	(158,162)
33	Blue	160;167	(160,167)
33	Blue	11;45	(11,45)
33	Blue	152;168	(152,168)
33	Blue	173;174	(173,174)
33	Blue	14;47	(14,47)
33	Blue	28;128	(28,128)
34	Blue	80;139	(80,139)
34	Blue	163;173	(163,173)
34	Blue	160;168	(160,168)
34	Blue	133;136	(133,136)
34	Blue	120;121	(120,121)
34	Blue	8;45	(8,45)
34	Blue	156;158	(156,158)
34	Blue	50;57	(50,57)
34	Blue	156;176	(156,176)
34	Blue	7;68	(7,68)
34	Blue	157;162	(157,162)
34	Blue	153;174	(153,174)
34	Blue	87;89	(87,89)
34	Blue	86;141	(86,141)
34	Blue	158;162	(158,162)
34	Blue	160;167	(160,167)
34	Blue	153;158	(153,158)
34	Blue	11;45	(11,45)
34	Blue	152;168	(152,168)
34	Blue	158;163	(158,163)
34	Blue	158;174	(158,174)
34	Blue	149;157	(149,157)
34	Blue	28;128	(28,128)
35	Blue	80;139	(80,139)
35	Blue	170;177	(170,177)
35	Blue	163;173	(163,173)
35	Blue	125;126	(125,126)
35	Blue	155;170	(155,170)
35	Blue	160;168	(160,168)
35	Blue	133;136	(133,136)
35	Blue	7;68	(7,68)
35	Blue	8;45	(8,45)
35	Blue	156;158	(156,158)
35	Blue	50;57	(50,57)
35	Blue	158;174	(158,174)
35	Blue	133;140	(133,140)
35	Blue	70;74	(70,74)
35	Blue	120;121	(120,121)
35	Blue	0;11	(0,11)
35	Blue	157;162	(157,162)
35	Blue	87;108	(87,108)
35	Blue	153;174	(153,174)
35	Blue	104;112	(104,112)
35	Blue	86;141	(86,141)
35	Blue	142;147	(142,147)
35	Blue	158;162	(158,162)
35	Blue	160;167	(160,167)
35	Blue	159;162	(159,162)
35	Blue	152;168	(152,168)
35	Blue	158;163	(158,163)
35	Blue	156;176	(156,176)
35	Blue	150;171	(150,171)
36	Blue	70;74	(70,74)
36	Blue	170;171	(170,171)
36	Blue	163;173	(163,173)
36	Blue	125;126	(125,126)
36	Blue	155;170	(155,170)
36	Blue	160;168	(160,168)
36	Blue	133;136	(133,136)
36	Blue	7;68	(7,68)
36	Blue	8;45	(8,45)
36	Blue	156;158	(156,158)
36	Blue	50;57	(50,57)
36	Blue	158;174	(158,174)
36	Blue	133;140	(133,140)
36	Blue	157;159	(157,159)
36	Blue	8;41	(8,41)
36	Blue	0;11	(0,11)
36	Blue	153;174	(153,174)
36	Blue	14;47	(14,47)
36	Blue	86;141	(86,141)
36	Blue	8;21	(8,21)
36	Blue	160;167	(160,167)
36	Blue	156;176	(156,176)
36	Blue	60;65	(60,65)
36	Blue	28;128	(28,128)
36	Blue	150;171	(150,171)
37	Blue	46;60	(46,60)
37	Blue	80;139	(80,139)
37	Blue	125;126	(125,126)
37	Blue	160;168	(160,168)
37	Blue	133;136	(133,136)
37	Blue	8;45	(8,45)
37	Blue	156;158	(156,158)
37	Blue	50;57	(50,57)
37	Blue	158;174	(158,174)
37	Blue	133;140	(133,140)
37	Blue	70;74	(70,74)
37	Blue	7;68	(7,68)
37	Blue	14;47	(14,47)
37	Blue	87;108	(87,108)
37	Blue	153;174	(153,174)
37	Blue	104;112	(104,112)
37	Blue	142;147	(142,147)
37	Blue	149;158	(149,158)
37	Blue	11;45	(11,45)
37	Blue	152;168	(152,168)
37	Blue	173;174	(173,174)
37	Blue	156;176	(156,176)
37	Blue	149;157	(149,157)
37	Blue	60;65	(60,65)
37	Blue	28;128	(28,128)
37	Blue	150;171	(150,171)
38	Blue	1;34	(1,34)
38	Blue	80;139	(80,139)
38	Blue	113;115	(113,115)
38	Blue	170;171	(170,171)
38	Blue	125;126	(125,126)
38	Blue	28;124	(28,124)
38	Blue	160;168	(160,168)
38	Blue	133;136	(133,136)
38	Blue	7;68	(7,68)
38	Blue	8;45	(8,45)
38	Blue	156;158	(156,158)
38	Blue	50;57	(50,57)
38	Blue	156;176	(156,176)
38	Blue	70;74	(70,74)
38	Blue	120;121	(120,121)
38	Blue	0;11	(0,11)
38	Blue	157;162	(157,162)
38	Blue	87;108	(87,108)
38	Blue	14;47	(14,47)
38	Blue	104;112	(104,112)
38	Blue	62;70	(62,70)
38	Blue	8;21	(8,21)
38	Blue	149;158	(149,158)
38	Blue	158;174	(158,174)
38	Blue	28;128	(28,128)
39	Blue	80;139	(80,139)
39	Blue	113;115	(113,115)
39	Blue	125;126	(125,126)
39	Blue	160;168	(160,168)
39	Blue	133;136	(133,136)
39	Blue	7;68	(7,68)
39	Blue	8;45	(8,45)
39	Blue	156;158	(156,158)
39	Blue	50;57	(50,57)
39	Blue	133;140	(133,140)
39	Blue	120;121	(120,121)
39	Blue	0;11	(0,11)
39	Blue	14;47	(14,47)
39	Blue	57;129	(57,129)
39	Blue	87;108	(87,108)
39	Blue	85;145	(85,145)
39	Blue	104;112	(104,112)
39	Blue	86;141	(86,141)
39	Blue	8;21	(8,21)
39	Blue	34;41	(34,41)
39	Blue	104;114	(104,114)
39	Blue	28;128	(28,128)
39	Blue	150;171	(150,171)
40	Blue	80;139	(80,139)
40	Blue	170;171	(170,171)
40	Blue	163;173	(163,173)
40	Blue	125;126	(125,126)
40	Blue	160;168	(160,168)
40	Blue	133;136	(133,136)
40	Blue	8;45	(8,45)
40	Blue	156;158	(156,158)
40	Blue	50;57	(50,57)
40	Blue	158;174	(158,174)
40	Blue	120;121	(120,121)
40	Blue	0;11	(0,11)
40	Blue	153;174	(153,174)
40	Blue	57;129	(57,129)
40	Blue	86;141	(86,141)
40	Blue	142;147	(142,147)
40	Blue	8;21	(8,21)
40	Blue	149;158	(149,158)
40	Blue	11;45	(11,45)
40	Blue	86;148	(86,148)
40	Blue	24;29	(24,29)
40	Blue	50;125	(50,125)
40	Blue	141;146	(141,146)
40	Blue	28;128	(28,128)
40	Blue	150;171	(150,171)
41	Blue	46;60	(46,60)
41	Blue	80;139	(80,139)
41	Blue	170;177	(170,177)
41	Blue	125;126	(125,126)
41	Blue	160;168	(160,168)
41	Blue	133;136	(133,136)
41	Blue	8;45	(8,45)
41	Blue	156;158	(156,158)
41	Blue	50;57	(50,57)
41	Blue	133;140	(133,140)
41	Blue	29;74	(29,74)
41	Blue	77;110	(77,110)
41	Blue	0;11	(0,11)
41	Blue	57;129	(57,129)
41	Blue	86;141	(86,141)
41	Blue	142;147	(142,147)
41	Blue	8;21	(8,21)
41	Blue	149;158	(149,158)
41	Blue	11;45	(11,45)
41	Blue	24;29	(24,29)
41	Blue	149;157	(149,157)
41	Blue	50;125	(50,125)
41	Blue	141;146	(141,146)
41	Blue	28;128	(28,128)
42	Blue	80;139	(80,139)
42	Blue	170;177	(170,177)
42	Blue	163;173	(163,173)
42	Blue	125;126	(125,126)
42	Blue	160;168	(160,168)
42	Blue	133;136	(133,136)
42	Blue	8;45	(8,45)
42	Blue	156;158	(156,158)
42	Blue	50;57	(50,57)
42	Blue	156;176	(156,176)
42	Blue	29;74	(29,74)
42	Blue	168;170	(168,170)
42	Blue	77;110	(77,110)
42	Blue	14;47	(14,47)
42	Blue	57;129	(57,129)
42	Blue	87;108	(87,108)
42	Blue	104;112	(104,112)
42	Blue	87;89	(87,89)
42	Blue	153;157	(153,157)
42	Blue	142;147	(142,147)
42	Blue	149;158	(149,158)
42	Blue	159;162	(159,162)
42	Blue	152;168	(152,168)
42	Blue	158;174	(158,174)
42	Blue	149;157	(149,157)
42	Blue	50;125	(50,125)
42	Blue	141;146	(141,146)
42	Blue	28;128	(28,128)
42	Blue	150;171	(150,171)
43	Blue	46;60	(46,60)
43	Blue	80;139	(80,139)
43	Blue	21;47	(21,47)
43	Blue	163;173	(163,173)
43	Blue	77;110	(77,110)
43	Blue	160;168	(160,168)
43	Blue	133;136	(133,136)
43	Blue	8;45	(8,45)
43	Blue	156;158	(156,158)
43	Blue	158;174	(158,174)
43	Blue	133;140	(133,140)
43	Blue	29;74	(29,74)
43	Blue	7;68	(7,68)
43	Blue	125;126	(125,126)
43	Blue	157;162	(157,162)
43	Blue	57;129	(57,129)
43	Blue	14;47	(14,47)
43	Blue	104;112	(104,112)
43	Blue	87;89	(87,89)
43	Blue	153;174	(153,174)
43	Blue	65;73	(65,73)
43	Blue	85;145	(85,145)
43	Blue	168;177	(168,177)
43	Blue	149;172	(149,172)
43	Blue	86;148	(86,148)
43	Blue	28;128	(28,128)
43	Blue	150;171	(150,171)
43	Blue	61;68	(61,68)
44	Blue	154;175	(154,175)
44	Blue	46;60	(46,60)
44	Blue	113;115	(113,115)
44	Blue	159;168	(159,168)
44	Blue	23;74	(23,74)
44	Blue	163;173	(163,173)
44	Blue	77;110	(77,110)
44	Blue	1;14	(1,14)
44	Blue	0;7	(0,7)
44	Blue	8;74	(8,74)
44	Blue	155;170	(155,170)
44	Blue	165;175	(165,175)
44	Blue	25;47	(25,47)
44	Blue	160;168	(160,168)
44	Blue	133;136	(133,136)
44	Blue	29;70	(29,70)
44	Blue	8;45	(8,45)
44	Blue	156;158	(156,158)
44	Blue	50;57	(50,57)
44	Blue	156;176	(156,176)
44	Blue	1;21	(1,21)
44	Blue	155;163	(155,163)
44	Blue	10;166	(10,166)
44	Blue	29;74	(29,74)
44	Blue	155;173	(155,173)
44	Blue	120;121	(120,121)
44	Blue	125;126	(125,126)
44	Blue	0;11	(0,11)
44	Blue	14;47	(14,47)
44	Blue	57;129	(57,129)
44	Blue	157;168	(157,168)
44	Blue	24;70	(24,70)
44	Blue	172;177	(172,177)
44	Blue	104;112	(104,112)
44	Blue	45;74	(45,74)
44	Blue	168;175	(168,175)
44	Blue	10;168	(10,168)
44	Blue	150;162	(150,162)
44	Blue	86;141	(86,141)
44	Blue	142;147	(142,147)
44	Blue	8;21	(8,21)
44	Blue	149;158	(149,158)
44	Blue	65;73	(65,73)
44	Blue	159;162	(159,162)
44	Blue	168;177	(168,177)
44	Blue	149;172	(149,172)
44	Blue	158;167	(158,167)
44	Blue	61;68	(61,68)
44	Blue	165;168	(165,168)
44	Blue	166;168	(166,168)
44	Blue	152;168	(152,168)
44	Blue	24;29	(24,29)
44	Blue	167;175	(167,175)
44	Blue	14;62	(14,62)
44	Blue	173;174	(173,174)
44	Blue	47;62	(47,62)
44	Blue	149;157	(149,157)
44	Blue	158;163	(158,163)
44	Blue	42;60	(42,60)
44	Blue	14;21	(14,21)
44	Blue	28;128	(28,128)
44	Blue	150;171	(150,171)
44	Blue	16;46	(16,46)
44	Blue	25;40	(25,40)
44	Blue	152;160	(152,160)
44	Blue	45;68	(45,68)
45	Blue	46;60	(46,60)
45	Blue	113;115	(113,115)
45	Blue	159;168	(159,168)
45	Blue	125;126	(125,126)
45	Blue	61;148	(61,148)
45	Blue	79;138	(79,138)
45	Blue	0;114	(0,114)
45	Blue	32;75	(32,75)
45	Blue	94;95	(94,95)
45	Blue	61;142	(61,142)
45	Blue	114;117	(114,117)
45	Blue	133;136	(133,136)
45	Blue	28;114	(28,114)
45	Blue	104;120	(104,120)
45	Blue	115;125	(115,125)
45	Blue	94;112	(94,112)
45	Blue	18;155	(18,155)
45	Blue	131;146	(131,146)
45	Blue	120;121	(120,121)
45	Blue	77;110	(77,110)
45	Blue	161;168	(161,168)
45	Blue	61;87	(61,87)
45	Blue	57;129	(57,129)
45	Blue	87;108	(87,108)
45	Blue	85;145	(85,145)
45	Blue	104;112	(104,112)
45	Blue	162;164	(162,164)
45	Blue	168;175	(168,175)
45	Blue	92;110	(92,110)
45	Blue	10;168	(10,168)
45	Blue	145;147	(145,147)
45	Blue	86;141	(86,141)
45	Blue	133;139	(133,139)
45	Blue	85;130	(85,130)
45	Blue	125;129	(125,129)
45	Blue	61;88	(61,88)
45	Blue	42;60	(42,60)
45	Blue	165;168	(165,168)
45	Blue	60;113	(60,113)
45	Blue	14;62	(14,62)
45	Blue	141;142	(141,142)
45	Blue	45;68	(45,68)
45	Blue	94;104	(94,104)
45	Blue	161;165	(161,165)
45	Blue	50;125	(50,125)
45	Blue	42;46	(42,46)
45	Blue	87;91	(87,91)
45	Blue	61;68	(61,68)
45	Blue	61;143	(61,143)
45	Blue	112;114	(112,114)
46	Blue	107;112	(107,112)
46	Blue	28;114	(28,114)
46	Blue	167;175	(167,175)
46	Blue	133;139	(133,139)
46	Blue	18;155	(18,155)
46	Blue	56;155	(56,155)
46	Blue	85;130	(85,130)
46	Blue	94;104	(94,104)
46	Blue	79;138	(79,138)
46	Blue	94;107	(94,107)
46	Blue	32;75	(32,75)
46	Blue	154;175	(154,175)
46	Blue	94;112	(94,112)
46	Blue	61;88	(61,88)
46	Blue	18;56	(18,56)
46	Blue	154;167	(154,167)
46	Blue	85;145	(85,145)
46	Blue	18;169	(18,169)
46	Blue	104;112	(104,112)
46	Blue	42;60	(42,60)
47	Blue	154;175	(154,175)
47	Blue	56;169	(56,169)
47	Blue	56;151	(56,151)
47	Blue	18;56	(18,56)
47	Blue	56;155	(56,155)
47	Blue	18;155	(18,155)
47	Blue	94;104	(94,104)
47	Blue	151;169	(151,169)
47	Blue	94;112	(94,112)
47	Blue	18;169	(18,169)
47	Blue	20;72	(20,72)
48	Blue	56;169	(56,169)
48	Blue	7;8	(7,8)
48	Blue	64;72	(64,72)
48	Blue	56;151	(56,151)
48	Blue	18;56	(18,56)
48	Blue	56;155	(56,155)
48	Blue	18;155	(18,155)
48	Blue	94;104	(94,104)
48	Blue	5;63	(5,63)
48	Blue	18;169	(18,169)
48	Blue	7;11	(7,11)
48	Blue	154;167	(154,167)
48	Blue	39;56	(39,56)
48	Blue	155;169	(155,169)
48	Blue	63;64	(63,64)
48	Blue	56;63	(56,63)
48	Blue	167;169	(167,169)
49	Blue	171;176	(171,176)
49	Blue	170;171	(170,171)
49	Blue	23;74	(23,74)
49	Blue	156;169	(156,169)
49	Blue	18;169	(18,169)
49	Blue	154;167	(154,167)
49	Blue	7;11	(7,11)
49	Blue	63;64	(63,64)
49	Blue	167;169	(167,169)
49	Blue	8;23	(8,23)
49	Blue	18;56	(18,56)
49	Blue	18;155	(18,155)
49	Blue	155;169	(155,169)
49	Blue	151;167	(151,167)
49	Blue	56;155	(56,155)
49	Blue	47;70	(47,70)
49	Blue	9;64	(9,64)
49	Blue	167;175	(167,175)
49	Blue	39;56	(39,56)
49	Blue	94;104	(94,104)
49	Blue	7;8	(7,8)
49	Blue	5;40	(5,40)
50	Blue	23;74	(23,74)
50	Blue	163;173	(163,173)
50	Blue	63;176	(63,176)
50	Blue	5;13	(5,13)
50	Blue	7;11	(7,11)
50	Blue	13;63	(13,63)
50	Blue	18;56	(18,56)
50	Blue	18;155	(18,155)
50	Blue	155;173	(155,173)
50	Blue	3;72	(3,72)
50	Blue	94;112	(94,112)
50	Blue	13;40	(13,40)
50	Blue	40;176	(40,176)
50	Blue	155;156	(155,156)
50	Blue	155;169	(155,169)
50	Blue	56;155	(56,155)
50	Blue	20;72	(20,72)
50	Blue	155;163	(155,163)
50	Blue	165;168	(165,168)
50	Blue	21;153	(21,153)
50	Blue	5;63	(5,63)
50	Blue	167;175	(167,175)
50	Blue	40;63	(40,63)
50	Blue	5;40	(5,40)
51	Blue	154;175	(154,175)
51	Blue	18;55	(18,55)
51	Blue	163;173	(163,173)
51	Blue	5;13	(5,13)
51	Blue	156;173	(156,173)
51	Blue	7;11	(7,11)
51	Blue	13;63	(13,63)
51	Blue	0;28	(0,28)
51	Blue	29;70	(29,70)
51	Blue	17;165	(17,165)
51	Blue	153;158	(153,158)
51	Blue	158;174	(158,174)
51	Blue	155;173	(155,173)
51	Blue	153;174	(153,174)
51	Blue	13;40	(13,40)
51	Blue	156;175	(156,175)
51	Blue	55;56	(55,56)
51	Blue	155;163	(155,163)
51	Blue	165;168	(165,168)
51	Blue	17;168	(17,168)
51	Blue	5;63	(5,63)
51	Blue	167;175	(167,175)
51	Blue	39;56	(39,56)
51	Blue	94;104	(94,104)
51	Blue	40;63	(40,63)
51	Blue	5;40	(5,40)
52	Blue	154;175	(154,175)
52	Blue	18;55	(18,55)
52	Blue	98;102	(98,102)
52	Blue	23;74	(23,74)
52	Blue	163;173	(163,173)
52	Blue	5;13	(5,13)
52	Blue	3;63	(3,63)
52	Blue	163;175	(163,175)
52	Blue	13;63	(13,63)
52	Blue	17;165	(17,165)
52	Blue	30;122	(30,122)
52	Blue	153;158	(153,158)
52	Blue	158;174	(158,174)
52	Blue	18;56	(18,56)
52	Blue	156;163	(156,163)
52	Blue	155;173	(155,173)
52	Blue	57;122	(57,122)
52	Blue	94;112	(94,112)
52	Blue	13;40	(13,40)
52	Blue	57;125	(57,125)
52	Blue	21;176	(21,176)
52	Blue	28;114	(28,114)
52	Blue	18;39	(18,39)
52	Blue	156;175	(156,175)
52	Blue	163;167	(163,167)
52	Blue	155;163	(155,163)
52	Blue	17;168	(17,168)
52	Blue	167;175	(167,175)
52	Blue	0;114	(0,114)
52	Blue	5;40	(5,40)
53	Blue	18;55	(18,55)
53	Blue	154;175	(154,175)
53	Blue	151;156	(151,156)
53	Blue	5;13	(5,13)
53	Blue	3;63	(3,63)
53	Blue	38;173	(38,173)
53	Blue	0;28	(0,28)
53	Blue	17;165	(17,165)
53	Blue	156;158	(156,158)
53	Blue	158;174	(158,174)
53	Blue	153;174	(153,174)
53	Blue	21;176	(21,176)
53	Blue	153;163	(153,163)
53	Blue	163;175	(163,175)
53	Blue	158;175	(158,175)
53	Blue	13;40	(13,40)
53	Blue	28;114	(28,114)
53	Blue	11;74	(11,74)
53	Blue	18;39	(18,39)
53	Blue	153;173	(153,173)
53	Blue	154;158	(154,158)
53	Blue	95;98	(95,98)
53	Blue	158;167	(158,167)
53	Blue	163;174	(163,174)
53	Blue	38;174	(38,174)
53	Blue	17;168	(17,168)
53	Blue	155;169	(155,169)
53	Blue	173;174	(173,174)
53	Blue	163;170	(163,170)
53	Blue	156;176	(156,176)
53	Blue	0;114	(0,114)
53	Blue	38;158	(38,158)
53	Blue	158;163	(158,163)
53	Blue	151;174	(151,174)
53	Blue	5;40	(5,40)
53	Blue	158;173	(158,173)
54	Blue	154;175	(154,175)
54	Blue	0;47	(0,47)
54	Blue	28;124	(28,124)
54	Blue	154;156	(154,156)
54	Blue	94;104	(94,104)
54	Blue	122;126	(122,126)
54	Blue	114;124	(114,124)
54	Blue	154;167	(154,167)
54	Blue	7;11	(7,11)
54	Blue	160;168	(160,168)
54	Blue	0;28	(0,28)
54	Blue	28;114	(28,114)
54	Blue	163;172	(163,172)
54	Blue	5;13	(5,13)
54	Blue	18;56	(18,56)
54	Blue	164;168	(164,168)
54	Blue	38;173	(38,173)
54	Blue	151;172	(151,172)
54	Blue	156;167	(156,167)
54	Blue	0;124	(0,124)
54	Blue	13;40	(13,40)
54	Blue	17;165	(17,165)
54	Blue	151;171	(151,171)
54	Blue	8;11	(8,11)
54	Blue	17;168	(17,168)
54	Blue	163;171	(163,171)
54	Blue	18;39	(18,39)
54	Blue	156;175	(156,175)
54	Blue	164;172	(164,172)
54	Blue	36;54	(36,54)
54	Blue	115;129	(115,129)
54	Blue	165;168	(165,168)
54	Blue	105;109	(105,109)
54	Blue	11;74	(11,74)
54	Blue	167;175	(167,175)
54	Blue	164;179	(164,179)
54	Blue	151;156	(151,156)
54	Blue	0;114	(0,114)
54	Blue	55;171	(55,171)
54	Blue	152;160	(152,160)
54	Blue	166;175	(166,175)
54	Blue	5;40	(5,40)
55	Blue	154;175	(154,175)
55	Blue	29;47	(29,47)
55	Blue	55;172	(55,172)
55	Blue	102;114	(102,114)
55	Blue	73;148	(73,148)
55	Blue	18;64	(18,64)
55	Blue	25;47	(25,47)
55	Blue	18;59	(18,59)
55	Blue	5;13	(5,13)
55	Blue	58;169	(58,169)
55	Blue	158;168	(158,168)
55	Blue	18;176	(18,176)
55	Blue	168;179	(168,179)
55	Blue	42;142	(42,142)
55	Blue	168;176	(168,176)
55	Blue	55;155	(55,155)
55	Blue	154;167	(154,167)
55	Blue	7;11	(7,11)
55	Blue	56;171	(56,171)
55	Blue	160;168	(160,168)
55	Blue	47;144	(47,144)
55	Blue	36;171	(36,171)
55	Blue	60;142	(60,142)
55	Blue	85;110	(85,110)
55	Blue	168;174	(168,174)
55	Blue	81;168	(81,168)
55	Blue	153;158	(153,158)
55	Blue	39;58	(39,58)
55	Blue	158;174	(158,174)
55	Blue	55;171	(55,171)
55	Blue	152;155	(152,155)
55	Blue	56;176	(56,176)
55	Blue	32;69	(32,69)
55	Blue	154;169	(154,169)
55	Blue	42;60	(42,60)
55	Blue	163;168	(163,168)
55	Blue	81;88	(81,88)
55	Blue	153;174	(153,174)
55	Blue	29;144	(29,144)
55	Blue	47;169	(47,169)
55	Blue	25;29	(25,29)
55	Blue	156;167	(156,167)
55	Blue	104;112	(104,112)
55	Blue	163;164	(163,164)
55	Blue	8;11	(8,11)
55	Blue	168;175	(168,175)
55	Blue	94;112	(94,112)
55	Blue	57;125	(57,125)
55	Blue	54;56	(54,56)
55	Blue	164;168	(164,168)
55	Blue	25;56	(25,56)
55	Blue	154;168	(154,168)
55	Blue	153;176	(153,176)
55	Blue	60;143	(60,143)
55	Blue	154;156	(154,156)
55	Blue	125;129	(125,129)
55	Blue	156;175	(156,175)
55	Blue	18;54	(18,54)
55	Blue	54;171	(54,171)
55	Blue	94;143	(94,143)
55	Blue	32;35	(32,35)
55	Blue	18;171	(18,171)
55	Blue	153;168	(153,168)
55	Blue	8;47	(8,47)
55	Blue	155;170	(155,170)
55	Blue	105;109	(105,109)
55	Blue	3;63	(3,63)
55	Blue	152;168	(152,168)
55	Blue	167;175	(167,175)
55	Blue	164;179	(164,179)
55	Blue	168;172	(168,172)
55	Blue	42;143	(42,143)
55	Blue	94;104	(94,104)
55	Blue	55;169	(55,169)
55	Blue	54;64	(54,64)
55	Blue	14;90	(14,90)
55	Blue	5;168	(5,168)
55	Blue	18;56	(18,56)
55	Blue	64;171	(64,171)
55	Blue	25;168	(25,168)
55	Blue	7;8	(7,8)
55	Blue	39;55	(39,55)
55	Blue	5;40	(5,40)
56	Blue	114;128	(114,128)
56	Blue	139;145	(139,145)
56	Blue	153;158	(153,158)
56	Blue	95;98	(95,98)
56	Blue	69;75	(69,75)
56	Blue	57;125	(57,125)
56	Blue	18;56	(18,56)
56	Blue	152;155	(152,155)
56	Blue	35;75	(35,75)
56	Blue	167;175	(167,175)
56	Blue	156;168	(156,168)
56	Blue	32;69	(32,69)
56	Blue	69;72	(69,72)
56	Blue	38;173	(38,173)
56	Blue	25;47	(25,47)
56	Blue	154;176	(154,176)
56	Blue	29;47	(29,47)
56	Blue	47;144	(47,144)
56	Blue	39;55	(39,55)
56	Blue	29;144	(29,144)
56	Blue	158;176	(158,176)
57	Blue	57;125	(57,125)
57	Blue	153;158	(153,158)
57	Blue	167;175	(167,175)
57	Blue	18;56	(18,56)
57	Blue	156;168	(156,168)
57	Blue	95;98	(95,98)
57	Blue	154;167	(154,167)
57	Blue	158;175	(158,175)
58	Blue	154;175	(154,175)
58	Blue	114;128	(114,128)
58	Blue	158;175	(158,175)
58	Blue	167;175	(167,175)
58	Blue	150;164	(150,164)
58	Blue	150;155	(150,155)
58	Blue	156;168	(156,168)
58	Blue	54;171	(54,171)
58	Blue	95;98	(95,98)
58	Blue	154;167	(154,167)
58	Blue	153;158	(153,158)
58	Blue	42;60	(42,60)
59	Blue	154;175	(154,175)
59	Blue	114;128	(114,128)
59	Blue	95;102	(95,102)
59	Blue	153;158	(153,158)
59	Blue	38;173	(38,173)
59	Blue	125;127	(125,127)
59	Blue	152;165	(152,165)
59	Blue	156;168	(156,168)
59	Blue	32;38	(32,38)
59	Blue	153;174	(153,174)
59	Blue	95;98	(95,98)
59	Blue	29;47	(29,47)
59	Blue	35;152	(35,152)
59	Blue	35;69	(35,69)
60	Blue	35;152	(35,152)
60	Blue	153;158	(153,158)
60	Blue	167;175	(167,175)
60	Blue	164;179	(164,179)
60	Blue	32;173	(32,173)
60	Blue	18;56	(18,56)
60	Blue	54;171	(54,171)
60	Blue	152;165	(152,165)
60	Blue	156;168	(156,168)
60	Blue	32;38	(32,38)
60	Blue	36;171	(36,171)
60	Blue	38;173	(38,173)
60	Blue	154;167	(154,167)
60	Blue	85;145	(85,145)
60	Blue	155;162	(155,162)
60	Blue	95;98	(95,98)
60	Blue	162;164	(162,164)
60	Blue	69;72	(69,72)
60	Blue	158;176	(158,176)
61	Blue	95;114	(95,114)
61	Blue	1;77	(1,77)
61	Blue	45;80	(45,80)
61	Blue	1;114	(1,114)
61	Blue	41;61	(41,61)
61	Blue	94;95	(94,95)
61	Blue	85;139	(85,139)
61	Blue	154;167	(154,167)
61	Blue	68;95	(68,95)
61	Blue	1;95	(1,95)
61	Blue	89;138	(89,138)
61	Blue	153;158	(153,158)
61	Blue	94;125	(94,125)
61	Blue	78;102	(78,102)
61	Blue	85;145	(85,145)
61	Blue	38;69	(38,69)
61	Blue	17;72	(17,72)
61	Blue	68;78	(68,78)
61	Blue	68;80	(68,80)
61	Blue	131;137	(131,137)
61	Blue	162;172	(162,172)
61	Blue	95;98	(95,98)
61	Blue	173;179	(173,179)
61	Blue	114;128	(114,128)
61	Blue	95;102	(95,102)
61	Blue	139;145	(139,145)
61	Blue	167;175	(167,175)
61	Blue	45;68	(45,68)
61	Blue	156;168	(156,168)
62	Blue	46;60	(46,60)
62	Blue	46;144	(46,144)
62	Blue	1;77	(1,77)
62	Blue	96;114	(96,114)
62	Blue	45;80	(45,80)
62	Blue	80;92	(80,92)
62	Blue	122;126	(122,126)
62	Blue	94;95	(94,95)
62	Blue	85;139	(85,139)
62	Blue	18;56	(18,56)
62	Blue	134;138	(134,138)
62	Blue	45;92	(45,92)
62	Blue	85;145	(85,145)
62	Blue	98;122	(98,122)
62	Blue	38;69	(38,69)
62	Blue	78;92	(78,92)
62	Blue	17;72	(17,72)
62	Blue	68;92	(68,92)
62	Blue	38;72	(38,72)
62	Blue	45;78	(45,78)
62	Blue	68;78	(68,78)
62	Blue	68;80	(68,80)
62	Blue	95;98	(95,98)
62	Blue	167;175	(167,175)
62	Blue	139;145	(139,145)
62	Blue	78;80	(78,80)
62	Blue	78;126	(78,126)
62	Blue	77;78	(77,78)
62	Blue	45;68	(45,68)
62	Blue	1;78	(1,78)
62	Blue	156;168	(156,168)
63	Blue	86;131	(86,131)
63	Blue	46;60	(46,60)
63	Blue	134;138	(134,138)
63	Blue	1;77	(1,77)
63	Blue	28;124	(28,124)
63	Blue	96;114	(96,114)
63	Blue	45;80	(45,80)
63	Blue	80;92	(80,92)
63	Blue	122;126	(122,126)
63	Blue	77;114	(77,114)
63	Blue	150;162	(150,162)
63	Blue	107;115	(107,115)
63	Blue	69;72	(69,72)
63	Blue	1;95	(1,95)
63	Blue	153;158	(153,158)
63	Blue	32;179	(32,179)
63	Blue	57;115	(57,115)
63	Blue	50;125	(50,125)
63	Blue	19;69	(19,69)
63	Blue	45;92	(45,92)
63	Blue	156;174	(156,174)
63	Blue	85;145	(85,145)
63	Blue	104;112	(104,112)
63	Blue	158;176	(158,176)
63	Blue	78;92	(78,92)
63	Blue	68;92	(68,92)
63	Blue	9;20	(9,20)
63	Blue	45;78	(45,78)
63	Blue	68;78	(68,78)
